/home/stephen/workspace/Data/Kinetics/answering questions/wTnHcvKCdKs_000105_000115.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/RU7FeJOWfQw_000016_000026.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/DW1sbqTI2ug_000270_000280.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/SLKsSDin4s4_000083_000093.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/AqCV6J27onY_000484_000494.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/5JxdV8u3H9U_000003_000013.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/nzLo3YDvI5c_000123_000133.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/vmaqAbQHBFw_000626_000636.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/GvW0qcIZ9Qw_000004_000014.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/QphH1d7CMx4_000009_000019.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/F11LyB766ug_000003_000013.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/ktHzfiGcqZc_000181_000191.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/c6SvmUzVDqs_000360_000370.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/JtfEXHQoyCQ_000002_000012.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/hgI_veGwrPw_000395_000405.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/rGck6KiZGu8_000903_000913.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/c7Ehff6ig1I_000001_000011.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/5VhaxuZTVfQ_000930_000940.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/rGEyjq4yxvA_000758_000768.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/yzVgXdpfVzw_000033_000043.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/InKImlxeGqM_000039_000049.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/EUlMKT8SYQA_000023_000033.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/bThmUwhSGSE_000003_000013.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/U-X3RtC7i2g_000000_000010.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/qpWi5CuXzBg_000081_000091.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/np5yT3SHhZ0_001930_001940.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/SLILI-TPD7A_000120_000130.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/UPcnS8KLTYk_000231_000241.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/lsjK07FUihM_000271_000281.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/J2dzhDsOn4k_000181_000191.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/PBkeoLMlp9I_000242_000252.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/FtxU4Q020Zo_000005_000015.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/Hv5AS4pxHGs_000060_000070.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/UO82rYpSV68_000791_000801.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/RVaYhzEBV3g_001134_001144.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/Ti0cnQYcUFk_000347_000357.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/hXuBRYCyOco_000031_000041.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/ii_9Yeh-3K0_000594_000604.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/IPaHkx-D9NA_000081_000091.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/pmCLhlaHYDw_000258_000268.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/-en4qGdlPiQ_000161_000171.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/FCPV0Deh898_000252_000262.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/Qa7zviBNSUM_000001_000011.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/szDiWoA5u-Q_000750_000760.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/U_ksJKoZ_hw_000001_000011.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/MBneef2CUog_000150_000160.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/jdWkrz10BA0_000813_000823.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/fzn_NAIh7Po_000013_000023.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/AYKMQWpzBio_000195_000205.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/ujtC5eYwi7Y_000056_000066.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/-riqtn_niK8_000002_000012.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/PHJuqaplhjc_000087_000097.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/1a-1JWfZODM_000585_000595.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/9Fju0PFV1io_000053_000063.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/FDMMQeiZpRM_000021_000031.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/0hiu7IaIWds_000030_000040.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/z6HJ-dPQ_6M_000028_000038.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/2K0bqbK1PWU_000324_000334.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/F1x3DquuQwc_000003_000013.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/jntYRSUOs7I_000235_000245.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/uD8COE7htsE_000184_000194.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/qlTrgs-Dv5M_000000_000010.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/NpdDgASNANc_000006_000016.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/f83_VpTz-_g_000043_000053.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/hYCNLo4zOX8_000001_000011.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/NqC6aKUBsqQ_001312_001322.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/m9QF7EOPxXE_000003_000013.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/ZOV6VoGhx6E_000192_000202.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/X_mz5as7oNw_001016_001026.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/j6RVFV3vQdE_000989_000999.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/zeQKU2L173M_000088_000098.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/EPdTARymA60_000111_000121.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/XyFY7UjnHpw_000898_000908.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/MBfQ0u6xoug_000157_000167.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/HnJcTu6tkLk_000012_000022.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/lrxOUIQSpDI_000360_000370.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/-QSdD4yZMNU_000329_000339.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/hgBN1aGyPgk_000002_000012.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/KqnkhKZGr6s_000193_000203.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/x5qUvRP6mOg_000282_000292.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/c1Isf821kwk_000007_000017.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/IPiVhvobc3s_000631_000641.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/nzNsp2v5AtI_001541_001551.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/c6ytAWmSDsI_000001_000011.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/JtRjLQqqmPQ_000012_000022.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/PHPtyFuKNyU_000002_000012.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/NqOKJ2wBu90_000092_000102.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/1lzpjFf3KN4_000482_000492.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/wdO2jVzgwdM_000027_000037.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/PrcqH-LW6CA_000638_000648.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/uD-EstuiiCY_000109_000119.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/9F5eHKqWq2o_000001_000011.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/UPtgE1IOXX4_000107_000117.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/brsk-6mq8IM_000177_000187.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/kKcmle7_pl8_000030_000040.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/Jt14GR8BnKw_000016_000026.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/_EfhVLCy3Y4_000072_000082.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/ZmgwNtI7Gb0_000164_000174.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/U7MHmDL3Aro_000000_000010.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/rf4UQQyT87U_000084_000094.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/U-hseO3pvgk_000022_000032.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/ow8L5UcNhjw_000188_000198.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/Kayxih0yOVQ_000264_000274.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/6GQQo-Zw2hw_000580_000590.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/wdeKxgMDClw_000202_000212.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/HiSEh0eW2Lk_000008_000018.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/SZjK1l5mXi4_000056_000066.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/Ti05fVnSuJE_000184_000194.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/f9NqOl-Z7n8_000504_000514.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/Ka0X8UZ1dwk_000113_000123.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/D2XJHjUrheA_000002_000012.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/wuupQgMIlgk_000008_000018.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/zvfNBaODMQE_000602_000612.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/SLB5qNYg_jU_000102_000112.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/RVkia_VoZnQ_000820_000830.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/hYsjBWt3K8Q_000028_000038.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/r5U8y79Rmu8_000395_000405.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/wXrNaRuL_oY_000374_000384.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/52_chUI9Yew_000013_000023.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/U6iYTM0Filo_000782_000792.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/joN638dhLfk_000021_000031.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/Xxu3rAX9Hh4_000275_000285.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/D3Yx2g88zXo_000054_000064.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/doyGVCWeD-4_000007_000017.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/anI9am076Lc_000043_000053.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/c099c8gRYnk_000049_000059.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/wUUqxKCkb7o_000075_000085.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/z57vsyfWTqo_000032_000042.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/fZIhSUrxO8E_000014_000024.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/9vVZQhUVyH8_000073_000083.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/2FDPZm3_ID8_000003_000013.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/_5W9Fxl_dFE_000186_000196.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/rYpwZTbT3xQ_000003_000013.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/v_ayGU3U2co_000269_000279.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/Hvu5TpQbRQg_000037_000047.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/wdb6JQkJHXs_000122_000132.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/aRgC4ZEpu0A_003113_003123.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/PG08f1ntwDY_000073_000083.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/6Am-TQ0OeFU_000138_000148.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/QaerDdfepNw_000221_000231.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/ZTSgAHPqVHQ_000000_000010.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/l6gNfe-yphI_000082_000092.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/DXNlj-CZefs_000098_000108.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/xoLrXVGkJZA_000004_000014.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/HnsGdSYJvzY_000044_000054.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/e7vWHnvreH4_000043_000053.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/9FtQnxIo5zE_000000_000010.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/HnpXaVeSMPY_000150_000160.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/wvP2MSqKR1c_000008_000018.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/UO5xBqxGdbE_000030_000040.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/ZnqyK2jaQSg_000000_000010.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/HnDkJax9vV0_000278_000288.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/nD2hyy8XbyY_001153_001163.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/QpKX7WqN7KA_000043_000053.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/hZAlH1FY-GA_000123_000133.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/aAOaOLiRL_Y_000106_000116.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/EPJEn0zkmmA_000587_000597.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/52oamnB8PFc_000004_000014.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/IR6zSEHPxUc_000009_000019.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/JtqJ9ykPDY4_000173_000183.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/ksBsgZOeC3I_000046_000056.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/F1UUPzTlnrI_000001_000011.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/iBLWch6ue5M_000004_000014.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/zvaolf6EzHo_000247_000257.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/dpErHw5IhAs_000063_000073.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/IBOd6hEn518_000002_000012.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/nZ-UlC_uGr4_000349_000359.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/Qbbvzp1gaVc_000003_000013.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/FDTlQfGb9SY_000010_000020.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/zvdzRkmIoIM_000023_000033.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/QahgSZQxK3o_000216_000226.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/SE28neoR_dw_000008_000018.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/AqVyP5BkEsA_000002_000012.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/naK3lb-jd8I_000111_000121.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/x6YQRFek6T0_000570_000580.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/5J1VA-S1vL4_002002_002012.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/zeRtkwHLJKw_000000_000010.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/XHHB7dUgt4c_000016_000026.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/_5PV4fkZisA_000139_000149.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/lsXX0qTqxug_000001_000011.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/AY-v_D6_sfM_000000_000010.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/b7Dhkk5VqKs_000073_000083.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/UPUDQyxclGA_000327_000337.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/ksiA2U7ClV8_000025_000035.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/52kQfr25NXw_000001_000011.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/79CsWzgZI58_000033_000043.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/AY6U_Po-hTU_000354_000364.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/NpuOPISunag_000094_000104.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/_VZSPmNqglE_000014_000024.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/7scGpjeIzk8_002062_002072.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/IRtcacWm0l0_000078_000088.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/_5VCfqc1Q0Q_000040_000050.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/johwlNiSwxU_000483_000493.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/VkF7yvQcU8Q_000016_000026.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/GvSEvPbrhVQ_000089_000099.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/AqqdInErsMs_003576_003586.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/j6ogVLOLQug_000025_000035.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/c0exXJNmDfU_001464_001474.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/-g3JhkJRVY4_000333_000343.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/dpq8pP_suso_000090_000100.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/zfctK3ENr8s_000035_000045.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/urVqBAlp2ek_001229_001239.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/F1QJqrJ7KVI_000206_000216.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/br_rgE6Y3zU_000124_000134.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/NqZB1x9evj0_000191_000201.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/wTek7fyYsG8_000174_000184.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/wumM_akjHJY_000002_000012.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/XApPId5-5sw_000107_000117.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/wu1Yfbm798w_000133_000143.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/0heRujNYUAw_000012_000022.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/p7e-3nt-RDM_001597_001607.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/AwWTKpuIeDY_000001_000011.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/LWuc8b-L3xo_000402_000412.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/ktYRoTTTGPA_000099_000109.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/wdWztGjpOOI_000009_000019.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/ZmxTKch8SEU_000030_000040.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/rGFDgsyhevk_000057_000067.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/ny_4DKE5_AI_000025_000035.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/GuHLIB9k_XU_000441_000451.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/FDkaPZC8DTk_000118_000128.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/ZSTEV9l2qT8_000099_000109.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/joeN4CFJLGM_000085_000095.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/kKRc2aXzQyM_000002_000012.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/c6P3-dWLYI4_000031_000041.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/Jt0MqAvkTgs_000660_000670.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/c6p4josLwMY_000295_000305.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/Rs9dPq8VAg0_000000_000010.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/ZR8MoqIGi5s_000090_000100.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/8U2KQAagdbc_000001_000011.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/IvaFyQCw-7Q_000026_000036.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/8hYoYEHAk-c_000003_000013.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/5RXoJuyt5sM_000103_000113.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/do7L4o6G9n8_000037_000047.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/F1hd9HdB1NQ_000028_000038.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/x8PaI_qSnBc_000054_000064.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/U-XHK3Cr0Ic_001279_001289.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/2TcJ9pjrNCo_000931_000941.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/x5rvt2Bg0Mg_000035_000045.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/aAb0IgFFT7k_000121_000131.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/PHB0F8yn6C4_002151_002161.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/f8LAi-a-vCU_000243_000253.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/6AsOhq1EXWI_000846_000856.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/UPC3yX1fe7A_000068_000078.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/Xx1WJFYUI7I_000331_000341.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/Zm4Q_5r_PUU_000025_000035.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/XyP3UAFdj6o_000440_000450.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/AYENUvhyB7I_000082_000092.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/IPhiPubQIZk_000009_000019.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/cHWKjv_2d5s_000003_000013.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/HndJP9JYaf0_001475_001485.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/EOv87AQtnp4_000079_000089.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/x8K-nbLMPjg_000109_000119.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/dovbKWGqf0Y_000013_000023.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/PG62t7e9jYY_000018_000028.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/3_UbJ2bCq0A_001040_001050.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/bTWTK_APtA0_000009_000019.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/NqIKJuUoTck_000004_000014.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/f8j8PoaClqs_000143_000153.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/X9yUQ9WsoRA_000462_000472.mp4,0
/home/stephen/workspace/Data/Kinetics/answering questions/ANWy77ag6Yk_000158_000168.mp4,0
